image_ts,image_file,cmd_ts,dt,vel_left,vel_right
1774571847.7310946,images/1774571847.731095.png,1774571847.7073317,0.023762941360473633,0.24568484723567963,0.22228628396987915
1774571847.7643888,images/1774571847.764389.png,1774571847.742607,0.02178168296813965,0.24568484723567963,0.22228628396987915
1774571847.7974486,images/1774571847.797449.png,1774571847.7759628,0.02148580551147461,0.24568484723567963,0.22228628396987915
1774571847.8317306,images/1774571847.831731.png,1774571847.8084283,0.023302316665649414,0.24568484723567963,0.22228628396987915
1774571847.8641236,images/1774571847.864124.png,1774571847.8431926,0.020931005477905273,0.24568484723567963,0.22228628396987915
1774571847.897504,images/1774571847.897504.png,1774571847.874325,0.023179054260253906,-0.002996147144585848,0.4472833573818207
1774571847.9307086,images/1774571847.930709.png,1774571847.9079587,0.022749900817871094,-0.002996147144585848,0.4472833573818207
1774571847.964358,images/1774571847.964358.png,1774571847.9418886,0.022469520568847656,0.24568484723567963,0.22228628396987915
1774571847.9976335,images/1774571847.997633.png,1774571847.9418886,0.05574488639831543,0.24568484723567963,0.22228628396987915
1774571848.0310354,images/1774571848.031035.png,1774571847.9418886,0.08914685249328613,0.24568484723567963,0.22228628396987915
1774571848.0642715,images/1774571848.064271.png,1774571848.0530477,0.011223793029785156,0.24568484723567963,0.22228628396987915
1774571848.0975318,images/1774571848.097532.png,1774571848.076509,0.021022796630859375,0.24568484723567963,0.22228628396987915
1774571848.1309602,images/1774571848.130960.png,1774571848.1122146,0.01874566078186035,0.24568484723567963,0.22228628396987915
1774571848.1639965,images/1774571848.163996.png,1774571848.1443558,0.019640684127807617,0.24568484723567963,0.22228628396987915
1774571848.1975136,images/1774571848.197514.png,1774571848.1784375,0.019076108932495117,0.24568484723567963,0.22228628396987915
1774571848.231145,images/1774571848.231145.png,1774571848.2109036,0.020241260528564453,0.24568484723567963,0.22228628396987915
1774571848.264835,images/1774571848.264835.png,1774571848.2450566,0.01977825164794922,0.24568484723567963,0.22228628396987915
1774571848.297158,images/1774571848.297158.png,1774571848.2792025,0.017955541610717773,0.24568484723567963,0.22228628396987915
1774571848.331233,images/1774571848.331233.png,1774571848.3137717,0.017461299896240234,0.24568484723567963,0.22228628396987915
1774571848.3641403,images/1774571848.364140.png,1774571848.3472676,0.016872644424438477,0.24568484723567963,0.22228628396987915
1774571848.397982,images/1774571848.397982.png,1774571848.3805423,0.017439603805541992,0.24568484723567963,0.22228628396987915
1774571848.4308586,images/1774571848.430859.png,1774571848.4156866,0.015172004699707031,0.24568484723567963,0.22228628396987915
1774571848.4641483,images/1774571848.464148.png,1774571848.4482098,0.015938520431518555,0.24568484723567963,0.22228628396987915
1774571848.4978542,images/1774571848.497854.png,1774571848.4822671,0.015587091445922852,0.24568484723567963,0.22228628396987915
1774571848.5310037,images/1774571848.531004.png,1774571848.5169332,0.014070510864257812,0.24568484723567963,0.22228628396987915
1774571848.5643528,images/1774571848.564353.png,1774571848.5492244,0.015128374099731445,0.24568484723567963,0.22228628396987915
1774571848.5971396,images/1774571848.597140.png,1774571848.5831904,0.013949155807495117,0.24568484723567963,0.22228628396987915
1774571848.6308324,images/1774571848.630832.png,1774571848.6186485,0.012183904647827148,0.24568484723567963,0.22228628396987915
1774571848.6637933,images/1774571848.663793.png,1774571848.6507297,0.013063669204711914,0.24568484723567963,0.22228628396987915
1774571848.6974297,images/1774571848.697430.png,1774571848.6867418,0.010687828063964844,0.24568484723567963,0.22228628396987915
1774571848.7317104,images/1774571848.731710.png,1774571848.7207649,0.010945558547973633,0.24568484723567963,0.22228628396987915
1774571848.7642047,images/1774571848.764205.png,1774571848.753202,0.011002779006958008,0.24568484723567963,0.22228628396987915
1774571848.7976892,images/1774571848.797689.png,1774571848.7874565,0.010232686996459961,0.24568484723567963,0.22228628396987915
1774571848.8329964,images/1774571848.832996.png,1774571848.8217425,0.011253833770751953,0.24568484723567963,0.22228628396987915
1774571848.8649104,images/1774571848.864910.png,1774571848.854968,0.009942293167114258,0.24568484723567963,0.22228628396987915
1774571848.8987668,images/1774571848.898767.png,1774571848.8880627,0.01070404052734375,0.24568484723567963,0.22228628396987915
1774571848.9312289,images/1774571848.931229.png,1774571848.9217713,0.009457588195800781,0.24568484723567963,0.22228628396987915
1774571848.9645104,images/1774571848.964510.png,1774571848.9551644,0.00934600830078125,0.24568484723567963,0.22228628396987915
1774571848.9987063,images/1774571848.998706.png,1774571848.989689,0.009017229080200195,0.24568484723567963,0.22228628396987915
1774571849.0312414,images/1774571849.031241.png,1774571849.0238068,0.0074346065521240234,0.24568484723567963,0.22228628396987915
1774571849.066614,images/1774571849.066614.png,1774571849.0589654,0.007648468017578125,0.24568484723567963,0.22228628396987915
1774571849.0978725,images/1774571849.097872.png,1774571849.0920596,0.005812883377075195,0.24568484723567963,0.22228628396987915
1774571849.131189,images/1774571849.131189.png,1774571849.1249878,0.006201267242431641,0.24568484723567963,0.22228628396987915
1774571849.1659863,images/1774571849.165986.png,1774571849.1580632,0.007923126220703125,0.24568484723567963,0.22228628396987915
1774571849.1979496,images/1774571849.197950.png,1774571849.1915262,0.006423473358154297,-0.002996147144585848,0.4472833573818207
1774571849.231928,images/1774571849.231928.png,1774571849.2253947,0.006533384323120117,-0.002996147144585848,0.4472833573818207
1774571849.2679677,images/1774571849.267968.png,1774571849.258729,0.009238719940185547,0.24568484723567963,0.22228628396987915
1774571849.2996042,images/1774571849.299604.png,1774571849.292492,0.007112264633178711,0.24568484723567963,0.22228628396987915
1774571849.3313513,images/1774571849.331351.png,1774571849.3266187,0.004732608795166016,0.24568484723567963,0.22228628396987915
1774571849.3643117,images/1774571849.364312.png,1774571849.3640523,0.0002593994140625,0.24568484723567963,0.22228628396987915
1774571849.397282,images/1774571849.397282.png,1774571849.3954163,0.0018656253814697266,0.24568484723567963,0.22228628396987915
1774571849.4308617,images/1774571849.430862.png,1774571849.42945,0.0014116764068603516,0.24568484723567963,0.22228628396987915
1774571849.4642637,images/1774571849.464264.png,1774571849.463472,0.0007917881011962891,0.24568484723567963,0.22228628396987915
1774571849.4981828,images/1774571849.498183.png,1774571849.4961352,0.0020475387573242188,0.24568484723567963,0.22228628396987915
1774571849.5319934,images/1774571849.531993.png,1774571849.5304048,0.001588582992553711,0.24568484723567963,0.22228628396987915
1774571849.5644443,images/1774571849.564444.png,1774571849.5304048,0.03403949737548828,0.24568484723567963,0.22228628396987915
1774571849.5976217,images/1774571849.597622.png,1774571849.5974429,0.00017881393432617188,0.24568484723567963,0.22228628396987915
1774571849.631041,images/1774571849.631041.png,1774571849.5974429,0.03359818458557129,0.24568484723567963,0.22228628396987915
1774571849.6641893,images/1774571849.664189.png,1774571849.631641,0.03254842758178711,0.24568484723567963,0.22228628396987915
1774571849.6974573,images/1774571849.697457.png,1774571849.6661355,0.03132176399230957,0.24568484723567963,0.22228628396987915
1774571849.7309442,images/1774571849.730944.png,1774571849.6999264,0.031017780303955078,-0.002996147144585848,0.4472833573818207
1774571849.766187,images/1774571849.766187.png,1774571849.7337062,0.032480716705322266,-0.002996147144585848,0.4472833573818207
1774571849.796852,images/1774571849.796852.png,1774571849.7672622,0.02958989143371582,0.24568484723567963,0.22228628396987915
1774571849.8310003,images/1774571849.831000.png,1774571849.7996917,0.031308650970458984,0.24568484723567963,0.22228628396987915
1774571849.8635354,images/1774571849.863535.png,1774571849.8341513,0.029384136199951172,0.24568484723567963,0.22228628396987915
1774571849.8973744,images/1774571849.897374.png,1774571849.8698065,0.02756786346435547,0.24568484723567963,0.22228628396987915
1774571849.9304128,images/1774571849.930413.png,1774571849.9085493,0.021863460540771484,0.24568484723567963,0.22228628396987915
1774571849.9636395,images/1774571849.963639.png,1774571849.941949,0.02169060707092285,0.24568484723567963,0.22228628396987915
1774571849.9972289,images/1774571849.997229.png,1774571849.9740746,0.023154258728027344,0.24568484723567963,0.22228628396987915
1774571850.0304234,images/1774571850.030423.png,1774571850.0104148,0.020008563995361328,0.24568484723567963,0.22228628396987915
1774571850.0645008,images/1774571850.064501.png,1774571850.0410142,0.023486614227294922,0.24568484723567963,0.22228628396987915
1774571850.0970094,images/1774571850.097009.png,1774571850.0779572,0.01905226707458496,0.24568484723567963,0.22228628396987915
1774571850.1307914,images/1774571850.130791.png,1774571850.107323,0.023468494415283203,0.24568484723567963,0.22228628396987915
1774571850.163736,images/1774571850.163736.png,1774571850.1425505,0.021185636520385742,0.24568484723567963,0.22228628396987915
1774571850.1975727,images/1774571850.197573.png,1774571850.1735716,0.024001121520996094,0.24568484723567963,0.22228628396987915
1774571850.230543,images/1774571850.230543.png,1774571850.2082984,0.02224445343017578,0.24568484723567963,0.22228628396987915
1774571850.2639482,images/1774571850.263948.png,1774571850.2408903,0.023057937622070312,0.24568484723567963,0.22228628396987915
1774571850.296802,images/1774571850.296802.png,1774571850.2408903,0.05591177940368652,0.24568484723567963,0.22228628396987915
1774571850.3307135,images/1774571850.330714.png,1774571850.3076713,0.02304220199584961,0.24568484723567963,0.22228628396987915
1774571850.3639147,images/1774571850.363915.png,1774571850.342845,0.021069765090942383,0.24568484723567963,0.22228628396987915
1774571850.39704,images/1774571850.397040.png,1774571850.3748515,0.022188425064086914,0.24568484723567963,0.22228628396987915
1774571850.4304924,images/1774571850.430492.png,1774571850.4099574,0.020534992218017578,0.24568484723567963,0.22228628396987915
1774571850.4636095,images/1774571850.463609.png,1774571850.4419768,0.021632671356201172,0.24568484723567963,0.22228628396987915
1774571850.4973922,images/1774571850.497392.png,1774571850.4749181,0.022474050521850586,0.24568484723567963,0.22228628396987915
1774571850.5302973,images/1774571850.530297.png,1774571850.5091867,0.02111053466796875,0.24568484723567963,0.22228628396987915
1774571850.5634818,images/1774571850.563482.png,1774571850.542668,0.020813703536987305,0.24568484723567963,0.22228628396987915
1774571850.596781,images/1774571850.596781.png,1774571850.578085,0.018696069717407227,0.24568484723567963,0.22228628396987915
1774571850.6304555,images/1774571850.630455.png,1774571850.6141195,0.01633596420288086,0.24568484723567963,0.22228628396987915
1774571850.6637137,images/1774571850.663714.png,1774571850.647885,0.015828609466552734,0.24568484723567963,0.22228628396987915
1774571850.696527,images/1774571850.696527.png,1774571850.6794312,0.01709580421447754,0.24568484723567963,0.22228628396987915
1774571850.7303007,images/1774571850.730301.png,1774571850.7126803,0.017620325088500977,0.24568484723567963,0.22228628396987915
1774571850.763604,images/1774571850.763604.png,1774571850.7460268,0.017577171325683594,0.24568484723567963,0.22228628396987915
1774571850.7971365,images/1774571850.797137.png,1774571850.7803586,0.016777992248535156,0.24568484723567963,0.22228628396987915
1774571850.8303378,images/1774571850.830338.png,1774571850.813268,0.01706981658935547,0.24568484723567963,0.22228628396987915
1774571850.8640523,images/1774571850.864052.png,1774571850.847942,0.01611018180847168,0.24568484723567963,0.22228628396987915
1774571850.8972054,images/1774571850.897205.png,1774571850.8814592,0.015746116638183594,0.24568484723567963,0.22228628396987915
1774571850.930478,images/1774571850.930478.png,1774571850.9174447,0.013033390045166016,0.24568484723567963,0.22228628396987915
1774571850.9636722,images/1774571850.963672.png,1774571850.950716,0.01295614242553711,0.24568484723567963,0.22228628396987915
1774571850.9970107,images/1774571850.997011.png,1774571850.983687,0.013323783874511719,-0.002996147144585848,0.4472833573818207
1774571851.0303602,images/1774571851.030360.png,1774571851.0175326,0.012827634811401367,0.24568484723567963,0.22228628396987915
1774571851.0638642,images/1774571851.063864.png,1774571851.0496504,0.014213800430297852,0.24568484723567963,0.22228628396987915
1774571851.097029,images/1774571851.097029.png,1774571851.083916,0.013113021850585938,0.24568484723567963,0.22228628396987915
1774571851.130174,images/1774571851.130174.png,1774571851.1176953,0.01247859001159668,0.24568484723567963,0.22228628396987915
1774571851.1643548,images/1774571851.164355.png,1774571851.1512117,0.013143062591552734,0.24568484723567963,0.22228628396987915
1774571851.1971855,images/1774571851.197186.png,1774571851.1856358,0.011549711227416992,0.24568484723567963,0.22228628396987915
1774571851.2304056,images/1774571851.230406.png,1774571851.2195876,0.010818004608154297,0.24568484723567963,0.22228628396987915
1774571851.2638745,images/1774571851.263875.png,1774571851.2526746,0.011199951171875,0.24568484723567963,0.22228628396987915
1774571851.2971413,images/1774571851.297141.png,1774571851.2870216,0.01011967658996582,0.24568484723567963,0.22228628396987915
1774571851.3302972,images/1774571851.330297.png,1774571851.3206606,0.009636640548706055,0.24568484723567963,0.22228628396987915
1774571851.364465,images/1774571851.364465.png,1774571851.3566356,0.007829427719116211,0.24568484723567963,0.22228628396987915
1774571851.400862,images/1774571851.400862.png,1774571851.3892972,0.01156473159790039,0.24568484723567963,0.22228628396987915
1774571851.43345,images/1774571851.433450.png,1774571851.4226131,0.01083683967590332,0.24568484723567963,0.22228628396987915
1774571851.4640763,images/1774571851.464076.png,1774571851.4551077,0.008968591690063477,0.24568484723567963,0.22228628396987915
1774571851.498279,images/1774571851.498279.png,1774571851.4899764,0.008302688598632812,0.24568484723567963,0.22228628396987915
1774571851.5307045,images/1774571851.530704.png,1774571851.5229843,0.007720232009887695,0.24568484723567963,0.22228628396987915
1774571851.5674279,images/1774571851.567428.png,1774571851.5573363,0.010091543197631836,0.24568484723567963,0.22228628396987915
1774571851.5973086,images/1774571851.597309.png,1774571851.590936,0.006372690200805664,0.24568484723567963,0.22228628396987915
1774571851.6305165,images/1774571851.630517.png,1774571851.6249173,0.005599260330200195,0.24568484723567963,0.22228628396987915
1774571851.6663685,images/1774571851.666368.png,1774571851.657981,0.008387565612792969,0.24568484723567963,0.22228628396987915
1774571851.6986222,images/1774571851.698622.png,1774571851.6918745,0.006747722625732422,0.24568484723567963,0.22228628396987915
1774571851.730808,images/1774571851.730808.png,1774571851.7268505,0.003957509994506836,0.24568484723567963,0.22228628396987915
1774571851.764746,images/1774571851.764746.png,1774571851.7597854,0.004960536956787109,0.24568484723567963,0.22228628396987915
1774571851.7986104,images/1774571851.798610.png,1774571851.7932065,0.005403995513916016,0.24568484723567963,0.22228628396987915
1774571851.8307786,images/1774571851.830779.png,1774571851.8283482,0.002430438995361328,-0.002996147144585848,0.4472833573818207
1774571851.8667738,images/1774571851.866774.png,1774571851.8624206,0.00435328483581543,-0.002996147144585848,0.4472833573818207
1774571851.899419,images/1774571851.899419.png,1774571851.895103,0.004316091537475586,0.24568484723567963,0.22228628396987915
1774571851.930959,images/1774571851.930959.png,1774571851.9285192,0.002439737319946289,0.24568484723567963,0.22228628396987915
1774571851.9659264,images/1774571851.965926.png,1774571851.9632087,0.002717733383178711,0.24568484723567963,0.22228628396987915
1774571851.9970005,images/1774571851.997000.png,1774571851.9967155,0.0002849102020263672,0.24568484723567963,0.22228628396987915
1774571852.030233,images/1774571852.030233.png,1774571851.9967155,0.03351736068725586,0.24568484723567963,0.22228628396987915
1774571852.0637355,images/1774571852.063735.png,1774571852.03039,0.03334546089172363,0.24568484723567963,0.22228628396987915
1774571852.0971417,images/1774571852.097142.png,1774571852.0646467,0.03249502182006836,0.24568484723567963,0.22228628396987915
1774571852.1305385,images/1774571852.130538.png,1774571852.0987499,0.03178858757019043,0.24568484723567963,0.22228628396987915
1774571852.1637223,images/1774571852.163722.png,1774571852.133496,0.03022623062133789,0.24568484723567963,0.22228628396987915
1774571852.1974254,images/1774571852.197425.png,1774571852.1666641,0.030761241912841797,0.24568484723567963,0.22228628396987915
1774571852.2306087,images/1774571852.230609.png,1774571852.2007625,0.02984619140625,0.24568484723567963,0.22228628396987915
1774571852.2633657,images/1774571852.263366.png,1774571852.2345395,0.028826236724853516,0.24568484723567963,0.22228628396987915
1774571852.297232,images/1774571852.297232.png,1774571852.2668068,0.030425071716308594,0.24568484723567963,0.22228628396987915
1774571852.3300989,images/1774571852.330099.png,1774571852.3008199,0.029278993606567383,0.24568484723567963,0.22228628396987915
1774571852.3636332,images/1774571852.363633.png,1774571852.3375711,0.02606201171875,0.24568484723567963,0.22228628396987915
1774571852.3968086,images/1774571852.396809.png,1774571852.37099,0.025818586349487305,0.24568484723567963,0.22228628396987915
1774571852.430398,images/1774571852.430398.png,1774571852.4045124,0.025885581970214844,0.24568484723567963,0.22228628396987915
1774571852.4635303,images/1774571852.463530.png,1774571852.4432085,0.02032184600830078,0.24568484723567963,0.22228628396987915
1774571852.4967878,images/1774571852.496788.png,1774571852.474161,0.022626876831054688,0.24568484723567963,0.22228628396987915
1774571852.5300574,images/1774571852.530057.png,1774571852.5080256,0.022031784057617188,0.24568484723567963,0.22228628396987915
1774571852.5635655,images/1774571852.563565.png,1774571852.5414815,0.02208399772644043,0.24568484723567963,0.22228628396987915
1774571852.5969448,images/1774571852.596945.png,1774571852.579855,0.01708984375,0.24568484723567963,0.22228628396987915
1774571852.629708,images/1774571852.629708.png,1774571852.6069422,0.0227658748626709,0.24568484723567963,0.22228628396987915
1774571852.663384,images/1774571852.663384.png,1774571852.6415753,0.021808624267578125,0.24568484723567963,0.22228628396987915
1774571852.6964629,images/1774571852.696463.png,1774571852.6745741,0.02188873291015625,0.24568484723567963,0.22228628396987915
1774571852.7299461,images/1774571852.729946.png,1774571852.7082245,0.021721601486206055,0.24568484723567963,0.22228628396987915
1774571852.763628,images/1774571852.763628.png,1774571852.7407053,0.022922754287719727,0.24568484723567963,0.22228628396987915
1774571852.7967784,images/1774571852.796778.png,1774571852.775864,0.020914554595947266,0.24568484723567963,0.22228628396987915
1774571852.8302295,images/1774571852.830230.png,1774571852.809025,0.021204471588134766,0.24568484723567963,0.22228628396987915
1774571852.8632958,images/1774571852.863296.png,1774571852.841493,0.021802902221679688,-0.002996147144585848,0.4472833573818207
1774571852.8970122,images/1774571852.897012.png,1774571852.8755038,0.021508455276489258,-0.002996147144585848,0.4472833573818207
1774571852.9298792,images/1774571852.929879.png,1774571852.9132848,0.016594409942626953,0.24568484723567963,0.22228628396987915
1774571852.9633994,images/1774571852.963399.png,1774571852.9132848,0.05011463165283203,0.24568484723567963,0.22228628396987915
1774571852.9967718,images/1774571852.996772.png,1774571852.9132848,0.08348703384399414,0.24568484723567963,0.22228628396987915
1774571853.0345843,images/1774571853.034584.png,1774571853.0260417,0.008542537689208984,0.24568484723567963,0.22228628396987915
1774571853.0629842,images/1774571853.062984.png,1774571853.0448294,0.01815485954284668,0.24568484723567963,0.22228628396987915
1774571853.097212,images/1774571853.097212.png,1774571853.0794587,0.01775336265563965,0.24568484723567963,0.22228628396987915
1774571853.1306252,images/1774571853.130625.png,1774571853.1124794,0.01814579963684082,0.24568484723567963,0.22228628396987915
1774571853.164033,images/1774571853.164033.png,1774571853.1470292,0.017003774642944336,0.24568484723567963,0.22228628396987915
1774571853.1967497,images/1774571853.196750.png,1774571853.1810153,0.015734434127807617,0.24568484723567963,0.22228628396987915
1774571853.2301576,images/1774571853.230158.png,1774571853.2146401,0.015517473220825195,0.24568484723567963,0.22228628396987915
1774571853.2630816,images/1774571853.263082.png,1774571853.2481854,0.014896154403686523,0.24568484723567963,0.22228628396987915
1774571853.2964873,images/1774571853.296487.png,1774571853.2815182,0.014969110488891602,0.24568484723567963,0.22228628396987915
1774571853.3302164,images/1774571853.330216.png,1774571853.314737,0.015479326248168945,0.24568484723567963,0.22228628396987915
1774571853.363239,images/1774571853.363239.png,1774571853.3484287,0.014810323715209961,0.24568484723567963,0.22228628396987915
1774571853.3967037,images/1774571853.396704.png,1774571853.383662,0.01304173469543457,0.24568484723567963,0.22228628396987915
1774571853.4296386,images/1774571853.429639.png,1774571853.4165711,0.013067483901977539,0.24568484723567963,0.22228628396987915
1774571853.4635544,images/1774571853.463554.png,1774571853.4511123,0.01244211196899414,0.24568484723567963,0.22228628396987915
1774571853.4964776,images/1774571853.496478.png,1774571853.484319,0.012158632278442383,0.24568484723567963,0.22228628396987915
1774571853.5301507,images/1774571853.530151.png,1774571853.5179548,0.012195825576782227,0.24568484723567963,0.22228628396987915
1774571853.563495,images/1774571853.563495.png,1774571853.552748,0.010746955871582031,0.24568484723567963,0.22228628396987915
1774571853.5967338,images/1774571853.596734.png,1774571853.585537,0.01119685173034668,0.24568484723567963,0.22228628396987915
1774571853.6301386,images/1774571853.630139.png,1774571853.619832,0.010306596755981445,0.24568484723567963,0.22228628396987915
1774571853.6638784,images/1774571853.663878.png,1774571853.6537557,0.01012277603149414,0.24568484723567963,0.22228628396987915
1774571853.6968331,images/1774571853.696833.png,1774571853.6867495,0.010083675384521484,0.24568484723567963,0.22228628396987915
1774571853.7305915,images/1774571853.730592.png,1774571853.7205963,0.009995222091674805,0.24568484723567963,0.22228628396987915
1774571853.7640817,images/1774571853.764082.png,1774571853.754554,0.00952768325805664,0.24568484723567963,0.22228628396987915
1774571853.798623,images/1774571853.798623.png,1774571853.7884567,0.010166406631469727,0.24568484723567963,0.22228628396987915
1774571853.8304393,images/1774571853.830439.png,1774571853.8227928,0.0076465606689453125,0.24568484723567963,0.22228628396987915
1774571853.8636472,images/1774571853.863647.png,1774571853.856057,0.007590293884277344,0.24568484723567963,0.22228628396987915
1774571853.8971534,images/1774571853.897153.png,1774571853.88952,0.0076334476470947266,0.24568484723567963,0.22228628396987915
1774571853.93125,images/1774571853.931250.png,1774571853.9232435,0.008006572723388672,0.24568484723567963,0.22228628396987915
1774571853.9637458,images/1774571853.963746.png,1774571853.9568665,0.006879329681396484,0.24568484723567963,0.22228628396987915
1774571853.9985173,images/1774571853.998517.png,1774571853.9917183,0.006798982620239258,0.24568484723567963,0.22228628396987915
1774571854.0301373,images/1774571854.030137.png,1774571854.0241728,0.005964517593383789,0.24568484723567963,0.22228628396987915
1774571854.064206,images/1774571854.064206.png,1774571854.0581703,0.006035566329956055,0.24568484723567963,0.22228628396987915
1774571854.097858,images/1774571854.097858.png,1774571854.091724,0.006134033203125,0.24568484723567963,0.22228628396987915
1774571854.1340954,images/1774571854.134095.png,1774571854.1254265,0.008668899536132812,0.24568484723567963,0.22228628396987915
1774571854.167666,images/1774571854.167666.png,1774571854.1595004,0.008165597915649414,0.24568484723567963,0.22228628396987915
1774571854.1993263,images/1774571854.199326.png,1774571854.194291,0.0050351619720458984,0.24568484723567963,0.22228628396987915
1774571854.2301886,images/1774571854.230189.png,1774571854.2288973,0.0012912750244140625,0.24568484723567963,0.22228628396987915
1774571854.2654724,images/1774571854.265472.png,1774571854.2613704,0.004101991653442383,0.24568484723567963,0.22228628396987915
1774571854.2969408,images/1774571854.296941.png,1774571854.2953184,0.0016224384307861328,0.24568484723567963,0.22228628396987915
1774571854.3300705,images/1774571854.330070.png,1774571854.3298237,0.0002467632293701172,0.24568484723567963,0.22228628396987915
1774571854.3639033,images/1774571854.363903.png,1774571854.3623204,0.0015828609466552734,0.24568484723567963,0.22228628396987915
1774571854.3972945,images/1774571854.397295.png,1774571854.3960547,0.001239776611328125,0.24568484723567963,0.22228628396987915
1774571854.4302373,images/1774571854.430237.png,1774571854.3960547,0.03418254852294922,0.24568484723567963,0.22228628396987915
1774571854.4634492,images/1774571854.463449.png,1774571854.4303205,0.03312873840332031,0.24568484723567963,0.22228628396987915
1774571854.496866,images/1774571854.496866.png,1774571854.4640458,0.03282022476196289,0.24568484723567963,0.22228628396987915
1774571854.5300632,images/1774571854.530063.png,1774571854.4969702,0.03309297561645508,0.24568484723567963,0.22228628396987915
1774571854.56319,images/1774571854.563190.png,1774571854.5307465,0.03244352340698242,0.24568484723567963,0.22228628396987915
1774571854.596476,images/1774571854.596476.png,1774571854.5646296,0.03184652328491211,0.24568484723567963,0.22228628396987915
1774571854.6297417,images/1774571854.629742.png,1774571854.599038,0.03070378303527832,0.24568484723567963,0.22228628396987915
1774571854.6630068,images/1774571854.663007.png,1774571854.6331637,0.02984309196472168,0.24568484723567963,0.22228628396987915
1774571854.6963313,images/1774571854.696331.png,1774571854.6665843,0.02974700927734375,0.24568484723567963,0.22228628396987915
1774571854.7295504,images/1774571854.729550.png,1774571854.6997635,0.02978682518005371,0.4943658411502838,-0.0027107996866106987
1774571854.7627535,images/1774571854.762753.png,1774571854.7334661,0.029287338256835938,0.4943658411502838,-0.0027107996866106987
1774571854.7961817,images/1774571854.796182.png,1774571854.7703307,0.025851011276245117,0.24568484723567963,0.22228628396987915
1774571854.830452,images/1774571854.830452.png,1774571854.802559,0.02789306640625,0.24568484723567963,0.22228628396987915
1774571854.8631234,images/1774571854.863123.png,1774571854.8387969,0.024326562881469727,0.24568484723567963,0.22228628396987915
1774571854.8960626,images/1774571854.896063.png,1774571854.872692,0.02337050437927246,0.24568484723567963,0.22228628396987915
1774571854.9299183,images/1774571854.929918.png,1774571854.9061947,0.023723602294921875,0.24568484723567963,0.22228628396987915
1774571854.962878,images/1774571854.962878.png,1774571854.9397862,0.023091793060302734,0.24568484723567963,0.22228628396987915
1774571854.9963396,images/1774571854.996340.png,1774571854.9738479,0.0224916934967041,0.24568484723567963,0.22228628396987915
1774571855.0294518,images/1774571855.029452.png,1774571855.0094957,0.019956111907958984,0.24568484723567963,0.22228628396987915
1774571855.0628717,images/1774571855.062872.png,1774571855.0395944,0.02327728271484375,0.24568484723567963,0.22228628396987915
1774571855.0965316,images/1774571855.096532.png,1774571855.0746546,0.021877050399780273,0.24568484723567963,0.22228628396987915
1774571855.1296852,images/1774571855.129685.png,1774571855.107366,0.02231907844543457,0.24568484723567963,0.22228628396987915
1774571855.1631901,images/1774571855.163190.png,1774571855.1405718,0.02261829376220703,-0.002996147144585848,0.4472833573818207
1774571855.1967564,images/1774571855.196756.png,1774571855.1850183,0.011738061904907227,-0.002996147144585848,0.4472833573818207
1774571855.2295148,images/1774571855.229515.png,1774571855.211479,0.018035888671875,0.24568484723567963,0.22228628396987915
1774571855.262527,images/1774571855.262527.png,1774571855.2400272,0.022499799728393555,0.24568484723567963,0.22228628396987915
1774571855.296126,images/1774571855.296126.png,1774571855.2754776,0.02064824104309082,0.24568484723567963,0.22228628396987915
1774571855.3293495,images/1774571855.329350.png,1774571855.3082607,0.021088838577270508,0.24568484723567963,0.22228628396987915
1774571855.362841,images/1774571855.362841.png,1774571855.3436754,0.019165515899658203,0.24568484723567963,0.22228628396987915
1774571855.396747,images/1774571855.396747.png,1774571855.377571,0.019176006317138672,0.24568484723567963,0.22228628396987915
1774571855.4297583,images/1774571855.429758.png,1774571855.4102557,0.019502639770507812,0.24568484723567963,0.22228628396987915
1774571855.4628677,images/1774571855.462868.png,1774571855.4431841,0.0196835994720459,0.24568484723567963,0.22228628396987915
1774571855.4962993,images/1774571855.496299.png,1774571855.4765065,0.019792795181274414,0.24568484723567963,0.22228628396987915
1774571855.5295992,images/1774571855.529599.png,1774571855.5120242,0.01757502555847168,0.24568484723567963,0.22228628396987915
1774571855.562559,images/1774571855.562559.png,1774571855.5451717,0.01738715171813965,0.24568484723567963,0.22228628396987915
1774571855.596301,images/1774571855.596301.png,1774571855.5787718,0.01752924919128418,0.24568484723567963,0.22228628396987915
1774571855.6292913,images/1774571855.629291.png,1774571855.6112761,0.018015146255493164,0.24568484723567963,0.22228628396987915
1774571855.663538,images/1774571855.663538.png,1774571855.6462677,0.017270326614379883,0.24568484723567963,0.22228628396987915
1774571855.6970294,images/1774571855.697029.png,1774571855.6791227,0.017906665802001953,0.24568484723567963,0.22228628396987915
1774571855.7296805,images/1774571855.729681.png,1774571855.7137046,0.0159759521484375,0.24568484723567963,0.22228628396987915
1774571855.7635903,images/1774571855.763590.png,1774571855.747509,0.01608133316040039,0.24568484723567963,0.22228628396987915
1774571855.7962995,images/1774571855.796299.png,1774571855.782968,0.013331413269042969,0.24568484723567963,0.22228628396987915
1774571855.8305354,images/1774571855.830535.png,1774571855.8230898,0.007445573806762695,0.24568484723567963,0.22228628396987915
1774571855.8630478,images/1774571855.863048.png,1774571855.8482165,0.014831304550170898,0.24568484723567963,0.22228628396987915
1774571855.8959339,images/1774571855.895934.png,1774571855.8817399,0.014194011688232422,0.24568484723567963,0.22228628396987915
